yyyy,mm,tmax (degC),tmin (degC),af (days),rain (mm),sun (hours)
2015,4,11.9,3.0,2.0,105.2,135.22631578947366
2015,5,12.4,5.9,2.0,179.4,195.85555555555553
2015,6,15.3,8.4,0.0,115.8,168.72105263157897
2015,7,17.0,10.2,0.0,127.2,141.89444444444445
2015,8,17.8,11.1,0.0,122.0,140.74736842105264
2015,9,16.5,9.5,0.0,38.6,101.16499999999999
2015,10,14.2,8.0,0.0,87.0,74.46842105263157
2015,11,10.7,5.9,1.0,255.8,45.099999999999994
2015,12,10.1,4.9,2.0,342.6,32.95555555555555
2016,1,7.6,3.3,2.0,265.7,34.08888888888889
2016,2,7.3,1.6,8.0,185.6,54.57222222222222
2016,3,9.8,3.0,4.0,107.6,82.45263157894736
2016,4,10.8,3.5,2.0,93.2,135.22631578947366
2016,5,16.5,7.2,1.0,97.8,195.85555555555553
2016,6,18.7,10.7,0.0,64.8,168.72105263157897
2016,7,17.2,11.5,0.0,155.2,141.89444444444445
2016,8,18.6,11.9,0.0,164.0,140.74736842105264
2016,9,17.2,11.4,0.0,229.8,101.16499999999999
2016,10,14.0,7.5,0.0,66.2,74.46842105263157
2016,11,8.5,2.7,9.0,128.2,45.099999999999994
2016,12,10.3,5.6,1.0,179.0,32.95555555555555
2017,1,8.2,3.5,2.0,111.4,34.08888888888889
2017,2,8.4,3.8,3.0,168.0,54.57222222222222
2017,3,10.8,4.2,4.0,146.4,82.45263157894736
2017,4,11.2,5.8,0.0,67.8,135.22631578947366
2017,5,17.1,7.8,0.0,45.2,195.85555555555553
2017,6,16.1,10.5,0.0,138.4,168.72105263157897
2017,7,18.2,10.8,0.0,122.4,141.89444444444445
2017,8,18.1,11.4,0.0,150.4,140.74736842105264
2017,9,16.4,10.2,0.0,157.6,101.16499999999999
2017,10,14.0,8.9,0.0,234.6,74.46842105263157
2017,11,9.2,4.1,1.0,146.2,45.099999999999994
2017,12,7.9,2.6,6.0,172.4,32.95555555555555
2018,1,7.0,2.0,8.0,213.8,34.08888888888889
2018,2,6.6,1.0,9.0,144.0,54.57222222222222
2018,3,7.4,1.6,7.0,93.4,82.45263157894736
2018,4,12.0,5.4,1.0,93.0,135.22631578947366
2018,5,17.0,8.0,0.0,73.0,195.85555555555553
2018,6,20.1,10.2,0.0,72.2,168.72105263157897
2018,7,20.4,11.8,0.0,87.7,141.89444444444445
2018,8,17.4,11.2,0.0,139.0,140.74736842105264
2018,9,15.0,9.0,0.0,227.8,101.16499999999999
2018,10,12.8,7.0,1.0,250.0,74.46842105263157
2018,11,11.2,5.6,2.0,154.0,45.099999999999994
2018,12,8.9,4.3,0.0,154.2,32.95555555555555
2019,1,7.3,2.9,6.0,116.2,34.08888888888889
2019,2,10.3,3.8,5.0,133.0,54.57222222222222
2019,3,9.3,4.6,2.0,186.6,82.45263157894736
2019,4,13.8,6.2,1.0,18.6,135.22631578947366
2019,5,14.5,6.6,0.0,100.0,195.85555555555553
2019,6,17.4,9.9,0.0,94.0,168.72105263157897
2019,7,19.5,12.8,0.0,168.8,141.89444444444445
2019,8,19.5,12.3,0.0,246.8,140.74736842105264
2019,9,17.1,10.2,0.0,153.8,101.16499999999999
2019,10,12.5,6.5,1.0,182.9,74.46842105263157
2019,11,9.1,3.6,7.0,36.4,45.099999999999994
2019,12,8.9,4.1,2.0,281.2,32.95555555555555
2020,1,8.9,4.3,2.0,327.6,34.08888888888889
2020,2,8.0,2.8,1.0,255.4,54.57222222222222
2020,3,9.1,3.1,3.0,206.8,82.45263157894736
2020,4,13.6,4.9,1.0,31.6,135.22631578947366
2020,5,15.5,6.7,1.0,83.0,195.85555555555553
2020,6,18.5,10.5,0.0,88.4,168.72105263157897
2020,7,16.7,10.3,0.0,174.2,141.89444444444445
2020,8,19.4,11.3,0.0,100.6,140.74736842105264
2020,9,16.0,9.2,0.0,175.2,101.16499999999999
2020,10,12.5,6.8,0.0,263.2,74.46842105263157
2020,11,11.3,5.9,0.0,253.2,45.099999999999994
2020,12,7.9,3.2,7.0,182.2,32.95555555555555
2021,1,5.7,-0.0,17.0,144.0,34.08888888888889
2021,2,7.6,3.0,7.0,113.2,54.57222222222222
2021,3,9.6,3.9,1.0,228.6,82.45263157894736
2021,4,11.6,2.0,8.0,25.0,135.22631578947366
2021,5,13.9,5.6,0.0,43.4,195.85555555555553
2021,6,17.7,9.7,0.0,90.6,168.72105263157897
2021,7,21.3,12.5,0.0,38.4,141.89444444444445
2021,8,20.2,11.3,0.0,72.6,140.74736842105264
2021,9,17.9,11.5,0.0,145.4,101.16499999999999
2021,10,13.9,8.8,0.0,317.4,74.46842105263157
2021,11,10.9,6.3,2.0,147.6,45.099999999999994
2021,12,8.1,3.4,4.0,146.8,32.95555555555555
2022,1,8.9,4.8,0.0,152.8,34.08888888888889
2022,2,8.6,3.5,1.0,249.2,54.57222222222222
2022,3,11.7,3.1,3.0,59.4,82.45263157894736
2022,4,13.1,5.0,2.0,75.8,135.22631578947366
2022,5,14.8,9.0,0.0,143.2,195.85555555555553
2022,6,17.8,10.0,0.0,110.2,168.72105263157897
2022,7,18.6,12.1,0.0,101.4,141.89444444444445
2022,8,19.3,11.6,0.0,92.8,140.74736842105264
2022,9,17.8,10.7,0.0,108.8,101.16499999999999
2022,10,14.3,9.6,0.0,240.4,74.46842105263157
2022,11,11.6,7.0,1.0,233.4,45.099999999999994
2022,12,7.2,1.6,12.0,99.6,32.95555555555555
2023,1,8.0,3.1,7.0,195.4,34.08888888888889
2023,2,9.7,4.8,3.0,116.6,54.57222222222222
2023,3,9.4,2.8,9.0,142.2,82.45263157894736
2023,4,12.8,5.2,1.0,71.4,135.22631578947366
2023,5,16.1,8.8,0.0,26.2,195.85555555555553
2023,6,21.5,11.6,0.0,98.0,168.72105263157897
2023,7,18.3,11.8,0.0,124.8,141.89444444444445
2023,8,19.0,12.2,0.0,129.4,140.74736842105264
2023,9,18.2,11.3,0.0,215.2,101.16499999999999
2023,10,13.3,8.5,0.0,220.4,74.46842105263157
2023,11,9.5,4.3,6.0,98.6,45.099999999999994
2023,12,8.6,3.6,7.0,214.6,32.95555555555555
2024,1,7.6,1.5,11.0,178.8,34.08888888888889
2024,2,8.8,4.3,3.0,204.4,54.57222222222222
